Departement,Commune,Nom_AEV,No_AEV,Type_AEV_,Arrondissement,Village,Localite,Nom_Local,Indice_IRH,Hors_Parc,Ouvrage_Positif,Usage_Ouvrage,Type_Ouvrage,Type_SE,etat_ouvrage,Perennite,Propriete_Ouvrage,DateCreat,DateModif,Categorie,No_Localite,Pop_Ajustee,Annee_Actuelle,Autre_Nom,Id_Financement,Id_Programme,A_Ouvrage_Id.Entreprise,Annee_Fin,Type_Exhaure,Id_Unite_Hydro,Nom Unité hydro,Longitude,Latitude,xCoord,yCoord,Prof_Totale,Prof_Toit,Prof_Mur,Lithologie,Date_Foration,Prof_Equipee,Prof_Sup_Crep,Longueur_Crep,Prof_Inf_Crep,Geomorphologie,Date_Dvpt,Debit_Dvpt,Niv_Statique,Date_Niveau,Debit_Exploitable,Debit_Equipe,rqtListe_Pompe.Modele_Pompe,rqtListe_Pompe.Cote_Install,Date_Essai,Conductivite,Potabilite,A_Pmotor.Info_Programme,A_Pmotor.Modele_Pompe,Puissance_Pompe,Energie,A_Pmotor.Entreprise,Info_Entreprise,A_Pmotor.Cote_Install,AM_Install,Modele_Groupe,Puissance_Groupe,Puissance_Crete,Puissance_Eolienne,Vanne,Ventouse,Clapet,Anti_Belier,Compteur,Manometre,Tamis,SONEB,Etat_AEV,Expr1004,Expr1005,A_Ouvrage_Id.Info_Programme,Hauteur_Margelle,Debit_Fin_Foration
BORGOU,TCHAOUROU,,,,KIKA,MONRAWONKOUROU ,Camp Zato,Camp Peulh Zato (Monta),NIK-C-0028-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,27-Feb-17,20-Apr-17,V,04-8-04-05-01,3423,2020,,,,,2016,PMH,,,"03°03'55.3""E","09°20'02.7""N",3.065361,9.334084,45.77,,,,,45.77,,,,,,0.9,12.18,,0.7,,VERGNET,35,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,FADeC non affecté 2015,0,0
BORGOU,TCHAOUROU,,,,KIKA,MONRAWONKOUROU ,Camp Zato,CAMP ZATO,NIK-C-0002-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,04-Jul-14,V,04-8-04-05-01,3423,2020,,DANEMARK,DANIDA,FORAG SA,,PMH,Soc pan,Socle panafricain ,"03°01'27.9""E","09°17'54.0""N",3.024417,9.298333,50,43,50,Granite facturé,23-Jul-02,50,,,,,7/23/2002,5.4,10.59,,4.74,1,AFRIDEV,,7/28/2002,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,KIKA,MONRAWONKOUROU ,Monrawonkrou,MONRAWONKOUROU,NIK-C-0001-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,04-Jul-14,V,04-8-04-05-02,4400,2020,,PNUD,U/FEN1,,,PMH,,,"03°04'05.8""E","09°14'29.8""N",3.068278,9.241611,30727,30,,Granite,15-Feb-84,25,,,,,,,5.5,,29,,INDIA,,3/22/1984,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,PNUD,U/FEN1,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Sonan,SONNA,PAR-D-0471-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,17-Mar-10,26-Sep-10,IV,04-8-04-04-04,4163,2020,,Eglise Catholique,EVECHE,FORAG SA,2009,PMH,,,"02°58'31.7""E","09°17'28.0""N",2.975472,9.291111,76.23,,,,,,,,,,,,,,,,,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,Eglise Catholique,EVECHE,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Kpari centre,KPARI,PAR-D-0466-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,17-Mar-10,26-Sep-10,IV,04-8-04-04-02,4925,2020,,Eglise Catholique,EVECHE,FORAG SA,2009,PMH,,,"02°53'35.7""E","09°16'49.1""N",2.89325,9.280306,,,,,,,,,,,,,,,,,,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,Eglise Catholique,EVECHE,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Kpari centre,KPARI,PAR-D-0457-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,16-Mar-10,09-Feb-10,IV,04-8-04-04-02,4925,2020,,DANEMARK,DANIDA,FORAG SA,2009,PMH,,,"02°53'05.8""E","09°17'20.8""N",2.884944,9.289111,42.86,,,,,,,,,,,,14.4,,6,,,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KIKA II ,KIKA II CENTRE,KIKA II,PAR-D-0351-04,FAUX,VRAI,Consommation courante,PM,,A,Pérenne,Communautaire,,07-Feb-10,IV,04-8-04-03-01,2960,2020,,,,,,Treuil,,,"02°44'38.5""E","09°17'17.0""N",2.744028,9.288055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Bonwobérou,Bouwombérou,PAR-C-0176-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,09-Feb-10,IV,04-8-04-01-06,5071,2020,,DANEMARK,DANIDA,FORAG SA,,PMH,,,"02°14'32.0""E","09°14'32.0""N",2.242222,9.242222,43.45,28.12,15.33,,,43.05,28.98,,40.88,,6/29/2003,2.3,5.52,6/29/2003,2.3,2.3,INDIA,21,,1: < 400 µSxcm,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KIKA II ,WINRA,WINRA,PAR-D-0354-04,FAUX,VRAI,Consommation courante,PM,,B,Pérenne,Communautaire,,09-Feb-10,IV,04-8-04-03-02,1307,2020,,Eglise Catholique,CARITAS,,,Treuil,,,"02°45'42.0""E","09°19'43.6""N",2.761667,9.328777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,Eglise Catholique,CARITAS,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KIKA II ,KIKA II CENTRE,KIKA II,PAR-D-0443-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,21-Jan-09,07-Feb-10,IV,04-8-04-03-01,2960,2020,,UEMOA,UEMOA,CGC-BENIN,2008,PMH,,,"02°44'41.0""E","09°17'23.0""N",2.744722,9.289722,39539,,,,01-Apr-08,,,,,,,,,,2.13,,,,4/15/2008,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UEMOA,UEMOA,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KIKA II ,WINRA,WINRA,PAR-D-0491-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,07-Apr-11,,IV,04-8-04-03-02,1307,2020,,UEMOA,UEMOA,FORAG SA,2011,PMH,,,"02°45'42.6""E","09°19'45.2""N",2.761833,9.329223,48.85,,,,,48.85,19.31,,42.98,,,1.31,6.93,,1.31,1.35,VERGNET 4C,30,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UEMOA,UEMOA,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KIKA II ,KIKA II CENTRE,TOKISSI 2,PAR-D-0515-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,14-Jul-12,,IV,04-8-04-03-01,2960,2020,,PAYS-BAS,PPEA,FORAG SA,2012,PMH,,,"02°48'49.9""E","09°08'21.4""N",2.813861,9.139277,48,,,,,48,,,,,,,,,,,VERGNET 4D,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,PAYS-BAS,PPEA,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KIKA II ,KIKA II CENTRE,TOKOSSI 1,PAR-D-0526-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,02-May-13,,IV,04-8-04-03-01,2960,2020,,POT COMMUN,FADEC,FORAG SA,2013,PMH,,,"02°52'38.7""E","09°08'16.5""N",2.877417,9.137917,54.83,,,,,54.83,,,,,,3,5.68,,,0.7,,20,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,POT COMMUN,FADEC,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Bonwobérou,BOWOMBEROU B (NLLE LOC),PAR-D-0359-04,FAUX,VRAI,Consommation courante,F,,NE,Pérenne,Communautaire,,,IV,04-8-04-01-06,5071,2020,,,,,,PMH,,,"02°57'18.1""E","09°14'31.7""N",2.955028,9.242139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Kpari centre,Nanonrou,NIK-D-0002-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,22-Apr-17,22-Apr-17,IV,04-8-04-04-02,4925,2020,,PNUD,PNUD,ESPERANCE 2001,2017,PMH,,,"03°44'35.4""E","09°13'48.1""N",3.743167,9.230028,42.57,,,,11-Feb-17,42.57,,,,,,3.87,,,,,INDIA,25,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,PNUD,PNUD,,0,3.5
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Bonwobérou,KPARI,PAR-D-0358-04,FAUX,VRAI,Consommation courante,PM,,B,Intermittent,Communautaire,,05-Feb-10,IV,04-8-04-01-06,5071,2020,,Eglise Catholique,CARITAS,,,Treuil,,,"02°56'51.9""E","09°14'58.5""N",2.94775,9.249583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,Eglise Catholique,CARITAS,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Kpari centre,KPARI,PAR-D-0016-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,,,IV,04-8-04-04-02,4925,2020,,PNUD,UNICEF,REGI/DGH,,PMH,Soc pan,Socle panafricain ,"02°53'32.5""E","09°16'27.2""N",2.892361,9.274222,51,23,51,Granite,27-Jan-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,PNUD,UNICEF,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Kpari centre,NAN-NOUROU,PAR-D-0103-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,05-Sep-16,05-Sep-16,IV,04-8-04-04-02,4925,2020,,,,,2016,PMH,,,"02°59'20.2""E","09°19'32.4""N",2.988945,9.325666,41.05,,,,,,,,,,,2.4,14.24,,0.7,,,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,FADEC NON AFFECTE,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,SUI,,PAR-D-0283-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,06-Mar-18,07-Mar-18,IV,04-8-04-04-03,4586,2020,,,,,2018,PMH,,,"02°51'34.8""E","09°17'08.4""N",2.859667,9.285666,49.5,,,,,,,,,,,1.42,12.9,,0.7,,VERGNET,35,1/26/2018,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,FADEC 2016-17,0,
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Kpari centre,KPARI,PAR-D-0355-04,FAUX,VRAI,Consommation courante,PM,,B,Intermittent,Communautaire,,09-Feb-10,IV,04-8-04-04-02,4925,2020,,,,,,Treuil,,,"02°53'52.4""E","09°16'45.7""N",2.897889,9.279361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Kpari centre,KPARI,PAR-D-0356-04,FAUX,VRAI,Consommation courante,PM,,B,Pérenne,Communautaire,,09-Feb-10,IV,04-8-04-04-02,4925,2020,,UNION EUROPEENNE,FED,,,Treuil,,,"02°53'56.7""E","09°16'34.2""N",2.899083,9.276167,,10,,Granite,,17,,,,,,,7.2,,24,,,,,1: < 400 µSxcm,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UNION EUROPEENNE,FED,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPASSA ,OKPARA KPASSA,OKPARA KPASSA,PAR-D-0249-04,FAUX,VRAI,Consommation courante,PM,,B,Non pérenne,Communautaire,,07-Feb-10,V,04-8-04-06-01,5602,2020,Kpassa,,,,,Treuil,,,"02°43'46.4""E","09°17'25.0""N",2.729556,9.290277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,KIKA,KPARI ,Kpari centre,TOUROU SOUANRE,NIK-C-0051-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,05-Sep-16,05-Sep-16,IV,04-8-04-04-02,4925,2020,,,,,2016,PMH,,,"03°00'04.2""E","09°15'18.2""N",3.001167,9.255055,41.1,,,,,,,,,,,1.7,7.67,,0.7,,,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,FADEC NON AFFECTE,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BADEKPAROU ,Badekparou,BADEKPAROU BLOC A,PAR-D-0277-04,FAUX,VRAI,Consommation courante,PM,,B,Intermittent,Communautaire,,02-Jun-10,IV,04-8-06-01-01,7439,2020,,AUTRE,AUTRE,,,Treuil,,,"02°33'44.6""E","09°10'17.8""N",2.562389,9.171611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,AUTRE,AUTRE,,0,0
BORGOU,TCHAOUROU,,,,SANSON,SEBOU ,Sébou,SEBOU CENTRE,PAR-C-0122-04,FAUX,VRAI,Consommation courante,PM,,B,Intermittent,Autre,,01-Jul-10,V,04-8-05-04-01,5383,2020,,AUTRE,PRIVE,,,Treuil,,,"02°29'26.4""E","09°18'53.1""N",2.490667,9.31475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,AUTRE,PRIVE,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BAH MAMAN BONI ,Gokana,,PAR-D-0215-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,22-Dec-17,19-Feb-18,IV,04-8-06-02-02,3058,2020,,,,,2017,PMH,,,"02°34'41.9""E","09°01'31.7""N",2.578305,9.025473,36.6,,,Complexe migmatitique Nikki-Pèrèrè,,,,,,,,10.2,6.07,,,,VERGNET 4D,26,7/17/2017,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,PSDDC,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BAH MAMAN BONI ,Bassè N'Kparou,,PAR-D-0201-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,22-Apr-17,22-Apr-17,IV,04-8-06-02-03,1047,2020,,PNUD,PNUD,ESPERANCE 2001,2016,PMH,,,"02°34'03.8""E","09°21'00.7""N",2.567722,9.350194,60.68,,,,20-Aug-16,60.68,,,,,,4.52,,,,,VERGNET 4D,40,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,PNUD,PNUD,,0,6.08
BORGOU,TCHAOUROU,,,,TCHATCHOU,BAH MAMAN BONI ,Bassè N'Kparou,GOKANA,PAR-D-0169-04,FAUX,VRAI,Consommation courante,PM,,B,Intermittent,Communautaire,,03-Jun-10,IV,04-8-06-02-03,1047,2020,,DANEMARK,DANIDA,CANAL-EAU,,Treuil,,,"02°34'10.0""E","09°02'22.0""N",2.569444,9.039444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BAH MAMAN BONI ,Gokana,Déémon,PAR-D-0149-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,,27-Oct-10,IV,04-8-06-02-02,3058,2020,,DANEMARK,DANIDA,FORAG SA,,PMH,,,"02°32'59.5""E","09°02'34.9""N",2.549861,9.043028,60,4.5,55.5,granite   fracturé,12-Jun-04,60,18.32,,30.21,,11/19/2004,2.16,2.86,11/19/2004,2.16,2.16,,,11/21/2004,1: < 400 µSxcm,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BAH MAMAN BONI ,Gokana,Pola Kparou,PAR-D-0139-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,27-Oct-10,IV,04-8-06-02-02,3058,2020,,DANEMARK,DANIDA,FORAG SA,,PMH,,,"02°33'14.6""E","09°00'35.1""N",2.554055,9.00975,49,4.98,44.02,,,49,21.3,,33.14,,3/28/2004,1.5,21.76,3/28/2004,,1.5,INDIA,36,,1: < 400 µSxcm,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BAH MAMAN BONI ,Gokana,Demon gando,PAR-D-0009-04,FAUX,FAUX,Centre de santé,F,,,,,,,IV,04-8-06-02-02,3058,2020,,Conseil de l'Entente,CEI I BIS,INTRAFOR-COFOR,,,Soc pan,Socle panafricain ,"02°34'00.0""E","09°02'00.0""N",2.566667,9.033334,69.45,28.45,69.45,Ortho gneiss acide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,Conseil de l'Entente,CEI I BIS,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BAH MAMAN BONI ,Bassè N'Kparou,BASSE KPAROU,PAR-C-0104-04,FAUX,VRAI,Consommation courante,PM,,NE,sec,Communautaire,,,IV,04-8-06-02-03,1047,2020,,DANEMARK,DANIDA,,,,,,"02°04'07.6""E","09°02'24.1""N",2.068778,9.040028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BAH MAMAN BONI ,Kouma N'Kparou,Pola Parou n,INC-C-0136-04,FAUX,VRAI,Consommation courante,F,,NE,Pérenne,Communautaire,,,IV,04-8-06-02-01,423,2020,,DANEMARK,DANIDA,FORAG SA,,PMH,Soc pan,Socle panafricain ,"02°33'10.9""E","09°01'06.0""N",2.553028,9.018333,48.98,36,48.98,Granite facturé,29-Apr-02,48.98,,,,,4/29/2002,16,8.51,,8.35,1,,,5/12/2002,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BAH MAMAN BONI ,Kouma N'Kparou,KOUMAN KPAROU,INC-C-0129-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,04-Jul-14,IV,04-8-06-02-01,423,2020,,DANEMARK,DANIDA,FORAG SA,,PMH,Soc pan,Socle panafricain ,"02°05'15.9""E","09°01'06.0""N",2.08775,9.018333,48.98,36,48.98,Granite facturé,29-Apr-02,48.98,,,,,4/29/2002,16,8.51,,8.35,1,AFRIDEV,,5/12/2002,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BADEKPAROU ,Badekparou,SINNOU,PAR-D-0490-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,07-Apr-11,,IV,04-8-06-01-01,7439,2020,,UEMOA,UEMOA,FORAG SA,2011,PMH,,,"02°33'31.7""E","09°13'07.4""N",2.558805,9.218722,,,,,,,,,,,,,,,,,VERGNET 4D,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UEMOA,UEMOA,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BADEKPAROU ,Badekparou,SIDI GAH,PAR-D-0446-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,21-Jan-09,27-Oct-10,IV,04-8-06-01-01,7439,2020,,UEMOA,UEMOA,CGC-BENIN,2008,PMH,,,"02°31'52.0""E","09°14'21.0""N",2.531111,9.239166,39566,,,,28-Apr-08,,,,,,,,,,4.26,,,,5/2/2008,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UEMOA,UEMOA,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BADEKPAROU ,Badekparou,BATOURE N'KPAROU,PAR-D-0442-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,21-Jan-09,27-Oct-10,IV,04-8-06-01-01,7439,2020,,UEMOA,UEMOA,CGC-BENIN,2008,PMH,,,"02°32'31.0""E","09°14'42.0""N",2.541945,9.245,39535,,,,28-Mar-08,,,,,,,,,,1.68,,,,4/17/2008,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UEMOA,UEMOA,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BAH MAMAN BONI ,Gokana,GOKANA,PAR-D-0270-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,04-Jul-14,IV,04-8-06-02-02,3058,2020,,,,,,PMH,,,"02°34'41.7""E","09°01'33.0""N",2.57825,9.025833,,,,,,,,,,,,,,,,,INDIA,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,TCHATCHOU,BADEKPAROU ,Badekparou,BADEKPAROU BLOC A,PAR-B-0253-04,FAUX,VRAI,Consommation courante,PM,,B,Intermittent,Communautaire,,02-Jun-10,IV,04-8-06-01-01,7439,2020,,,,,,Treuil,,,"02°33'36.4""E","09°40'16.4""N",2.560111,9.671223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,SANSON,KPASSATONA ,Kpassatona,Kpassatona Sinenbouérou,PAR-C-0157-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,10-Oct-18,16-Oct-18,IV,04-8-05-02-03,2063,2020,,,,SHS. Sarl,2018,PMH,,,"02°23'37.4""E","09°10'41.8""N",2.393722,9.178278,45.72,,,"MIGMATITE, gneiss et schiste",,45.72,18.98,,42.8,,,0.935,14.8,,0.7,,VERGNET 4C,35,5/26/2018,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,FADeC NON AFFECTE 2017,0,0
BORGOU,TCHAOUROU,,,,SANSON,SEBOU ,Sébou,GOMBOUEROU,PAR-C-0193-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,,27-Oct-10,V,04-8-05-04-01,5383,2020,,DANEMARK,DANIDA,FORAG SA,,PMH,Gneiss,Gneiss,"02°29'33.4""E","09°19'00.6""N",2.492611,9.316833,61.36,28,33.36,Gneiss à 2 micas,02-Apr-05,61.36,53.08,2.93,56.01,,4/2/2005,3.6,2.62,5/11/2005,3.1,2.88,,,5/11/2005,1: < 400 µSxcm,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,SANSON,SEBOU ,Sébou,Doonourou,PAR-C-0196-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,,27-Oct-10,V,04-8-05-04-01,5383,2020,,DANEMARK,DANIDA,FORAG SA,2005,PMH,Gneiss,Gneiss,"02°29'40.1""E","09°19'00.3""N",2.494472,9.31675,41.7,18,23.7,gneis à biotite,03-Apr-05,41.7,21.1,14.82,35.83,Mi-pente,4/3/2005,36,2.58,5/12/2005,12.2,11.87,,,5/12/2005,1: < 400 µSxcm,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,SANSON,SEBOU ,Sébou,Yôkôrô N'Kpérou N'Gah,PAR-C-0216-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,21-Jan-09,28-Oct-10,V,04-8-05-04-01,5383,2020,,UEMOA,UEMOA,CGC-BENIN,2008,PMH,,,"02°28'39.0""E","09°17'18.0""N",2.4775,9.288333,39482,,,,04-Feb-08,,,,,,,,,,1.04,,,,2/7/2008,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UEMOA,UEMOA,,0,0
BORGOU,TCHAOUROU,,,,SANSON,SEBOU ,Sébou,GOMBOUEROU,PAR-C-0229-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,18-Mar-10,28-Oct-10,V,04-8-05-04-01,5383,2020,,UEMOA,UEMOA,FORATEC,2009,PMH,,,"02°29'29.6""E","09°19'02.5""N",2.491555,9.317361,55.41,,,,15-May-09,55.41,46.31,5.85,52.16,,,11.7,2.56,,1,,,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UEMOA,UEMOA,,0,0
